"","participant","consent","illness","group","age","sex","education","ethnicity","politics","prop_correct_WCST","mean_RT_WCST","median_RT_WCST","study_purpose","evaluated","interpretation","suspicious","disclosure","IU_scale.q1","IU_scale.q2","IU_scale.q3","IU_scale.q4","IU_scale.q5","IU_scale.q6","IU_scale.q7","IU_scale.q8","IU_scale.q9","IU_scale.q10","IU_scale.q11","IU_scale.q12","ETMS_1","ETMS_2","ETMS_3","ETMS_4","ETMS_5","ETMS_6","ETMS_7","ETMS_8","ETMS_9","ETMS_10","ETMS_11","ETMS_12","ETMS_13","ETMS_14","ETMS_15","ETMS_16","ETMS_17","ETMS_18","Q1","Q2","Q3"
"1","69e70ad14a211f6a908d46e1","1","0","2","27","2","2","6","2","0.698412698412698","3597.50793650794","2037","Our reaction to physical and social cues how we intepret and express ourselves in different enviroment.","Yes","I don't really care that much, when answering the question i was always thinking of a fifth option that wasnt there. Ex: for exemple  in the name scenario, why not just say, my bad wasn't paying attention when you said it.","no","Item 1",0,3,3,0,0,1,0,0,0,0,1,0,2,4,6,1,3,4,5,1,2,1,5,1,4,7,1,1,1,1,4,2,2
